path,shape,doi,title,articleType,year,articleId
_source/SMPTE/Journal Article Repository/1933/7226733/7249851/07249862.xml,publication,10.5594/J16620,"A Triplex Moviola for Editing Re-Recording<!--<xref ref-type=""other"" rid=""fn1-10.5594_J16620"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3ce0
_source/SMPTE/Journal Article Repository/1933/7226733/7249851/07249863.xml,publication,10.5594/J16621,&#x201C;A New System of Cinematography in Relief (Due Nuovi Systemi di Cinematografia in Rilievo)&#x201D; (Guido Jellinek; 1932) [Book Review],info-society,1933,0b000064849e3ce1
_source/SMPTE/Journal Article Repository/1933/7226733/7249851/07249864.xml,publication,10.5594/J16621428428A,&#x201C;A New System of Cinematography in Relief (Due Nuovi Systemi di Cinematografia in Rilievo)&#x201D; (Guido Jellinek; 1932) [Book Review],info-society,1933,0b000064849e3ce2
_source/SMPTE/Journal Article Repository/1933/7226733/7249851/07249865.xml,publication,10.5594/J16622,"Society Announcements: Chicago Convention, October 16&#x2013;18, 1933",info-society,1933,0b000064849e3ce3
_source/SMPTE/Journal Article Repository/1933/7226733/7249929/07249930.xml,publication,10.5594/J07478C1,Journal of the Society of Motion Picture Engineers &#x2014; Cover,info-society,1933,0b000064849e3e5e
_source/SMPTE/Journal Article Repository/1933/7226733/7249929/07249931.xml,publication,10.5594/J07478iiA,Journal of the Society of Motion Picture Engineers &#x2014; Table of Contents,info-society,1933,0b000064849e3e5f
_source/SMPTE/Journal Article Repository/1933/7226733/7249929/07249932.xml,publication,10.5594/J07478,"The New Cin&#x00E9;-Kodak Special in Medicine<!--<xref ref-type=""other"" rid=""fn1-10.5594_J07478"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3e93
_source/SMPTE/Journal Article Repository/1933/7226733/7249929/07249933.xml,publication,10.5594/J07479,"Photoplay Appreciation in the Nation&#x0027;s Schools<!--<xref ref-type=""other"" rid=""fn1-10.5594_J07479"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3e94
_source/SMPTE/Journal Article Repository/1933/7226733/7249929/07249934.xml,publication,10.5594/J07480,"Report of the Non-Theatrical Equipment Committee<!--<xref ref-type=""other"" rid=""fn1-10.5594_J07480"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3e95
_source/SMPTE/Journal Article Repository/1933/7226733/7249929/07249935.xml,publication,10.5594/J07481,"Some Properties of Two-Bath Developers for Motion Picture Film<!--<xref ref-type=""other"" rid=""fn1-10.5594_J07481"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3e96
_source/SMPTE/Journal Article Repository/1933/7226733/7249929/07249936.xml,publication,10.5594/J07482,"Sensitometric Control in the Processing of Motion Picture Film in Hollywood<!--<xref ref-type=""other"" rid=""fn1-10.5594_J07482"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3e97
_source/SMPTE/Journal Article Repository/1933/7226733/7249929/07249937.xml,publication,10.5594/J07483,Officers: 1933,info-society,1933,0b000064849e3e98
_source/SMPTE/Journal Article Repository/1933/7226733/7249929/07249938.xml,publication,10.5594/J07484,Society Announcements,info-society,1933,0b000064849e3e99
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249940.xml,publication,10.5594/J10147C1,Journal of the Society of Motion Picture Engineers &#x2014; Cover,info-society,1933,0b000064849e3e9b
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249941.xml,publication,10.5594/J10147IIA,Journal of the Society of Motion Picture Engineers &#x2014; Table of Contents,info-society,1933,0b000064849e3e9c
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249942.xml,publication,10.5594/J10147IIIIA,Journal of the Society of Motion Picture Engineers &#x2014; Editorial Board,info-society,1933,0b000064849e3eda
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249943.xml,publication,10.5594/J10147IIIVA,Journal of the Society of Motion Picture Engineers &#x2014; Advertisement,info-society,1933,0b000064849e3edb
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249944.xml,publication,10.5594/J10147,Report of the Committee on the Care and Development of Film: Sub-Committee on Laboratory Practice,orig-research,1933,0b000064849e3edc
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249945.xml,publication,10.5594/J10148,Report of the Committee on the Care and Development of Film: Sub-Committee on Exchange Practice,orig-research,1933,0b000064849e3edd
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249946.xml,publication,10.5594/J10149,"Film Recorders<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10149"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3ede
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249947.xml,publication,10.5594/J10150,"The Relation between Diffuse and Specular Density<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10150"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3edf
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249948.xml,publication,10.5594/J10151,"Model Making with Sheet Film Base<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10151"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3ee0
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249949.xml,publication,10.5594/J10152,The Depicting of Motion Prior to the Advent of the Screen,orig-research,1933,0b000064849e3ee1
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249950.xml,publication,10.5594/J10153,The History of Nitrocellulose as a Film Base,orig-research,1933,0b000064849e3ee2
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249951.xml,publication,10.5594/J10154,"Early Stages of Kinematography<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10154"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3ee3
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249952.xml,publication,10.5594/J10155,&#x201C;Making Better Movies&#x201D; (A. L. Gale; 1932) [Book Review],info-society,1933,0b000064849e3f16
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249953.xml,publication,10.5594/J10155267267A,&#x201C;Making Better Movies&#x201D; (A. L. Gale; 1932) [Book Review],info-society,1933,0b000064849e3f17
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249954.xml,publication,10.5594/J10156,Officers,info-society,1933,0b000064849e3f18
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249955.xml,publication,10.5594/J10157,Committees,info-society,1933,0b000064849e3f19
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249956.xml,publication,10.5594/J10158,Society Announcements,info-society,1933,0b000064849e3f1a
_source/SMPTE/Journal Article Repository/1933/7226733/7249939/07249957.xml,publication,10.5594/J10159,"Pamphlets, Booklets, and Catalogues Received",info-society,1933,0b000064849e3f1b
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249975.xml,publication,10.5594/J15230C1,Journal of the Society of Motion Picture Engineers &#x2014; Cover,info-society,1933,0b000064849e3f92
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249976.xml,publication,10.5594/J15230iiA,Journal of the Society of Motion Picture Engineers &#x2014; Table of Contents,info-society,1933,0b000064849e3f93
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249977.xml,publication,10.5594/J15230iiiiA,Journal of the Society of Motion Picture Engineers &#x2014; Editorial Board,info-society,1933,0b000064849e3f94
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249978.xml,publication,10.5594/J15230,"Progress in the Motion Picture Industry<!--<xref ref-type=""other"" rid=""fn1-10.5594_J15230"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3f95
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249979.xml,publication,10.5594/J15231,"Report of the Sound Committee<!--<xref ref-type=""other"" rid=""fn1-10.5594_J15231"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3f96
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249980.xml,publication,10.5594/J15232,"Report of the Committee on Standards and Nomenclature<!--<xref ref-type=""other"" rid=""fn1-10.5594_J15232"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3f97
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249981.xml,publication,10.5594/J15233,"Report of the Projection Screens Committee<!--<xref ref-type=""other"" rid=""fn1-10.5594_J15233"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3f98
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249982.xml,publication,10.5594/J15234,"Report of the Studio Lighting Committee<!--<xref ref-type=""other"" rid=""fn1-10.5594_J15234"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3fd6
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249983.xml,publication,10.5594/J15235,"Report of the Projection Theory Committee<!--<xref ref-type=""other"" rid=""fn1-10.5594_J15235"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3fd7
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249984.xml,publication,10.5594/J15236,"Report of the Committee on the Preservation of Film<!--<xref ref-type=""other"" rid=""fn1-10.5594_J15236"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3fd8
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249985.xml,publication,10.5594/J15237,"Report of the Museum Committee<!--<xref ref-type=""other"" rid=""fn1-10.5594_J15237"">&#x002A;</xref>-->",orig-research,1933,0b000064849e3fd9
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249986.xml,publication,10.5594/J15238,Society of Motion Picture Engineers: Officers: 1933,info-society,1933,0b000064849e3fda
_source/SMPTE/Journal Article Repository/1933/7226733/7249974/07249987.xml,publication,10.5594/J15239,Society Announcements,info-society,1933,0b000064849e3fdb
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250003.xml,publication,10.5594/J10169C1,Journal of the Society of Motion Picture Engineers &#x2014; Cover,info-society,1933,0b000064849e4051
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250004.xml,publication,10.5594/J10169IIA,Journal of the Society of Motion Picture Engineers &#x2014; Advertisement,info-society,1933,0b000064849e4052
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250005.xml,publication,10.5594/J10169IIIIA,Journal of the Society of Motion Picture Engineers &#x2014; Table of Contents,info-society,1933,0b000064849e4053
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250006.xml,publication,10.5594/J10169IIIIIIA,Journal of the Society of Motion Picture Engineers &#x2014; Editorial Board,info-society,1933,0b000064849e4054
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250007.xml,publication,10.5594/J10169,"The Problem of Motion Picture Projection from Continuously Moving Film<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10169"">&#x002A;</xref>-->",orig-research,1933,0b000064849e4055
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250008.xml,publication,10.5594/J10170,"Wide Screen Photography with Cylindrical Anamorphosing Systems and Characteristics of Motion Picture Lenses and Images<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10170"">&#x002A;</xref>-->",orig-research,1933,0b000064849e4056
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250009.xml,publication,10.5594/J10171,"Photographic Effects Obtained with Infra D Negative<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10171"">&#x002A;</xref>-->",orig-research,1933,0b000064849e4057
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250010.xml,publication,10.5594/J10172,Remarks on the Making of Sound Records on Lenticular Color Films,orig-research,1933,0b000064849e4058
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250011.xml,publication,10.5594/J10173,"Making a Fade-Out by after Treatment<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10173"">&#x002A;</xref>-->",orig-research,1933,0b000064849e4059
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250012.xml,publication,10.5594/J10174,"Practical Problems in the Recording and Reproduction of Music for Motion Pictures<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10174"">&#x002A;</xref>-->",orig-research,1933,0b000064849e4096
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250013.xml,publication,10.5594/J10175,Erratum,info-society,1933,0b000064849e4097
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250014.xml,publication,10.5594/J10176,New Apparatus,info-society,1933,0b000064849e4098
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250015.xml,publication,10.5594/J10177,&#x201C;Einfuehrung in die Tonphotographie. (Introduction to Sound-Photography.)&#x201D; (John Eggert and Richard Schmidt; 1932) [Book Review],info-society,1933,0b000064849e4099
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250016.xml,publication,10.5594/J10178,Society of Motion Picture Engineers Officers 1932&#x2013;1933,info-society,1933,0b000064849e409a
_source/SMPTE/Journal Article Repository/1933/7226733/7250002/07250017.xml,publication,10.5594/J10179,Society Announcements,info-society,1933,0b000064849e409b
_source/SMPTE/Journal Article Repository/1933/7226733/7250043/07250044.xml,publication,10.5594/J10131C1,Journal of the Society of Motion Picture Engineers &#x2014; Cover,info-society,1933,0b000064849e414d
_source/SMPTE/Journal Article Repository/1933/7226733/7250043/07250045.xml,publication,10.5594/J10131IIA,Journal of the Society of Motion Picture Engineers &#x2014; Table of Contents,info-society,1933,0b000064849e414e
_source/SMPTE/Journal Article Repository/1933/7226733/7250043/07250046.xml,publication,10.5594/J10131IIIVA,Journal of the Society of Motion Picture Engineers &#x2014; Advertisement,info-society,1933,0b000064849e414f
_source/SMPTE/Journal Article Repository/1933/7226733/7250043/07250047.xml,publication,10.5594/J10131VVA,Journal of the Society of Motion Picture Engineers &#x2014; Editorial Board,info-society,1933,0b000064849e4150
_source/SMPTE/Journal Article Repository/1933/7226733/7250043/07250048.xml,publication,10.5594/J10131,"An Introduction to the Experimental Study of Visual Fatigue<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10131"">&#x002A;</xref>-->",orig-research,1933,0b000064849e4151
_source/SMPTE/Journal Article Repository/1933/7226733/7250043/07250049.xml,publication,10.5594/J10132,"Avoidance of Eye Fatigue<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10132"">&#x002A;</xref>-->",orig-research,1933,0b000064849e4152
_source/SMPTE/Journal Article Repository/1933/7226733/7250043/07250050.xml,publication,10.5594/J10133,"RCA Victor High Fidelity Film Recording Equipment<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10133"">&#x002A;</xref>-->",orig-research,1933,0b000064849e4153
_source/SMPTE/Journal Article Repository/1933/7226733/7250043/07250051.xml,publication,10.5594/J10134,"A New Process of Television Out of Doors<!--<xref ref-type=""fn"" rid=""fn1-10.5594_J10134"">&#x002A;</xref>-->",orig-research,1933,0b000064849e4154
_source/SMPTE/Journal Article Repository/1933/7226733/7250043/07250052.xml,publication,10.5594/J10135,Book Reviews,info-society,1933,0b000064849e4188
_source/SMPTE/Journal Article Repository/1933/7226733/7250043/07250053.xml,publication,10.5594/J10136,Society of Motion Picture Engineers Officers 1933,info-society,1933,0b000064849e4189
_source/SMPTE/Journal Article Repository/1933/7226733/7250043/07250054.xml,publication,10.5594/J10137,Committees 1933,info-society,1933,0b000064849e418a
_source/SMPTE/Journal Article Repository/1933/7226733/7250043/07250055.xml,publication,10.5594/J10138,Society Announcements,info-society,1933,0b000064849e418b
_source/SMPTE/Journal Article Repository/1933/7226733/7250056/07250057.xml,publication,10.5594/J10160C1,Journal of the Society of Motion Picture Engineers &#x2014; Cover,info-society,1933,0b000064849e418d
_source/SMPTE/Journal Article Repository/1933/7226733/7250056/07250058.xml,publication,10.5594/J10160IIA,Journal of the Society of Motion Picture Engineers &#x2014; Table of Contents,info-society,1933,0b000064849e418e
_source/SMPTE/Journal Article Repository/1933/7226733/7250056/07250059.xml,publication,10.5594/J10160IIB,Journal of the Society of Motion Picture Engineers &#x2014; Advertisement,info-society,1933,0b000064849e418f
