path,shape,doi,title,articleType,year,articleId
_source/SMPTE/Conference Repository/Conference Papers/1997/7265906/7265907/07265922.xml,publication,10.5594/M00209,Advances in Server Technology,orig-research,1997,0b00006484a02250
_source/SMPTE/Conference Repository/Conference Papers/1997/7265906/7265907/07265923.xml,publication,10.5594/M00210,Mysteries of Digital Video Disk Arrays,orig-research,1997,0b00006484a02251
_source/SMPTE/Conference Repository/Conference Papers/1997/7265906/7265907/07265924.xml,publication,10.5594/M00211,A Portable Field Editing System for Electronic News Gathering (ENG),orig-research,1997,0b00006484a02284
_source/SMPTE/Conference Repository/Conference Papers/1997/7265906/7265907/07265925.xml,publication,10.5594/M00212,Development of an SMPTE Standard for the Digital Interface between the ATV Transport Multiplexer and the VSB Transmitter,orig-research,1997,0b00006484a02285
_source/SMPTE/Conference Repository/Conference Papers/1997/7265906/7265907/07265926.xml,publication,10.5594/M00213,Crystal Image: Bridging the Gap between Cinematography and Digital Image Processing,orig-research,1997,0b00006484a02286
_source/SMPTE/Conference Repository/Conference Papers/1997/7265906/7265907/07265927.xml,publication,10.5594/M00214,Cost vs. Quality in ATV Receivers,orig-research,1997,0b00006484a02287
_source/SMPTE/Conference Repository/Conference Papers/1997/7265906/7265907/07265928.xml,publication,10.5594/M00215,HDTV Camcorder&#x2013;And the March to Marketplace Reality,orig-research,1997,0b00006484a02288
_source/SMPTE/Conference Repository/Conference Papers/1997/7265906/7265907/07265929.xml,publication,10.5594/M00216,Digital HDTV: Why Bits are Not Just Bits,orig-research,1997,0b00006484a02289
_source/SMPTE/Conference Repository/Conference Papers/1997/7265906/7265907/07265930.xml,publication,10.5594/M00217,A Report on the Technology Tests of Advanced Video Services &#x2013; MPEG2,orig-research,1997,0b00006484a0228a
_source/SMPTE/Conference Repository/Conference Papers/1997/7265906/7265907/07265931.xml,publication,10.5594/M00218,525-line Progressive Scan Digital Broadcasting System via Satellite,orig-research,1997,0b00006484a0228b
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265981.xml,publication,10.5594/M00232,1920 &#x00D7; 1080 Pixel Color Camera with a Progressive Scan Output at 60 FPS,orig-research,1997,0b00006484a02424
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265982.xml,publication,10.5594/M00233,Digital Video Origination Versus Film Origination: A Comparative Test,orig-research,1997,0b00006484a02425
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265983.xml,publication,10.5594/M00234,The Three E&#x0027;s of Digital Cinematography,orig-research,1997,0b00006484a02426
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265984.xml,publication,10.5594/M00235,Acquisition and Management of Digital Assets for the Transitioning Broadcast Facility,orig-research,1997,0b00006484a02427
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265985.xml,publication,10.5594/M00236,HDTV Production Formats for the New DTV Standard,orig-research,1997,0b00006484a02428
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265986.xml,publication,10.5594/M00237,The Future of Online Editing,orig-research,1997,0b00006484a02429
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265987.xml,publication,10.5594/M00238,Architecture and Design of a High Definition Television Production Switcher,orig-research,1997,0b00006484a0242a
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265988.xml,publication,10.5594/M00239,HDTV Post Production: Solutions for Today and Tomorrow,orig-research,1997,0b00006484a0242b
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265989.xml,publication,10.5594/M00240,"Distribution and Emission of Multi-Channel Audio Programs, and Implications for Post Production",orig-research,1997,0b00006484a02470
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265990.xml,publication,10.5594/M00241,Digital Audio Post Production for ATV,orig-research,1997,0b00006484a02471
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265991.xml,publication,10.5594/M00242,MPEG Splicing: Tutorial and Proposed SMPTE Standard,orig-research,1997,0b00006484a02472
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265992.xml,publication,10.5594/M00243,Reducing Aspect Ratio Aliasing in a Dual 16 &#x00D7; 9/4 &#x00D7; 3 Environment,orig-research,1997,0b00006484a02473
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265993.xml,publication,10.5594/M00244,"Practical Application of Objective Picture Quality Measurements<!--<xref ref-type=""other"" rid=""fn1-10.5594_M00244"">1</xref>-->",orig-research,1997,0b00006484a02474
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265994.xml,publication,10.5594/M00245,Temporally Continuous Evaluation of the Quality of Digitally Coded Sequences,orig-research,1997,0b00006484a02475
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265995.xml,publication,10.5594/M00246,Building Tomorrow&#x0027;s DTV Facility Today: A Real World Case Study,orig-research,1997,0b00006484a02476
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265996.xml,publication,10.5594/M00247,Compressed Video File Transfer for Professional Broadcasting,orig-research,1997,0b00006484a02477
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265997.xml,publication,10.5594/M00248,Converting Standards in the Digital Future,orig-research,1997,0b00006484a02478
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265998.xml,publication,10.5594/M00249,Hybrid Television and Computer Systems,orig-research,1997,0b00006484a02479
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07265999.xml,publication,10.5594/M00250,An Open Model for Audio Elementary Stream Encoding in a DTV Distribution Chain,orig-research,1997,0b00006484a024b6
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07266000.xml,publication,10.5594/M00251,Comparison of MPEG-2 and M-JPEG Video Coding at Low Bit Rates,orig-research,1997,0b00006484a024b7
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07266001.xml,publication,10.5594/M00252,Design and Implementation of the ATSC Demonstration of HDTV at NAB&#x0027;97,orig-research,1997,0b00006484a024b8
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07266002.xml,publication,10.5594/M00253,New Technology Prompts Expansion of the Use of Digital Fiber Optics: Networking for Collaborative Production Efforts,orig-research,1997,0b00006484a024b9
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07266003.xml,publication,10.5594/M00254,Comparative Analysis of Full Bandwidth Versus Compressed HDTV Routing,orig-research,1997,0b00006484a024ba
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07266004.xml,publication,10.5594/M00255,Resolution Comparison of Digital (NTSC) Television vs. Digital HDTV,orig-research,1997,0b00006484a024bb
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07266005.xml,publication,10.5594/M00256,Vertical Resolution,orig-research,1997,0b00006484a024bc
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07266006.xml,publication,10.5594/M00257,Digital Video Microwave Systems for STL and ENG Applications &#x0026; Test Results,orig-research,1997,0b00006484a024bd
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07266007.xml,publication,10.5594/M00258,Transporting Production/Mastering-Quality Digital Video Signals through the Public Network using SONET/SDH and ATM Technology,orig-research,1997,0b00006484a024be
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07266008.xml,publication,10.5594/M00259,Film Scanning for DTV &#x0026; Beyond,orig-research,1997,0b00006484a024bf
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07266009.xml,publication,10.5594/M00260,Film Steers Though Sea of Video Standards,orig-research,1997,0b00006484a024f2
_source/SMPTE/Conference Repository/Conference Papers/1997/7265979/7265980/07266010.xml,publication,10.5594/M00261,"Super 35, is it Super 35?",orig-research,1997,0b00006484a024f3
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265934.xml,publication,10.5594/M00262,Implementation of Intranet Scene Preview for Feature Animation,orig-research,1998,0b00006484a022c3
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265935.xml,publication,10.5594/M00263,New Technology on Fujicolor Negative Film,orig-research,1998,0b00006484a022c4
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265936.xml,publication,10.5594/M00264,A Verification System for Cinematographer Image Generation Tools,orig-research,1998,0b00006484a022c5
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265937.xml,publication,10.5594/M00265,"Contemporary DTV Acquisition &#x2013; Some Perspectives on the Related Standards, the Technologies, and the Creative",orig-research,1998,0b00006484a022c6
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265938.xml,publication,10.5594/M00266,Video Compression: The Case of the Reluctant Reality,orig-research,1998,0b00006484a022c7
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265939.xml,publication,10.5594/M00267,Aspects of Digital HDTV Coding,orig-research,1998,0b00006484a022c8
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265940.xml,publication,10.5594/M00268,Factors to Consider when Choosing an MPEG-2 Encoder,orig-research,1998,0b00006484a022c9
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265941.xml,publication,10.5594/M00269,Transport Stream Splicing for Broadcast Networks,orig-research,1998,0b00006484a022ca
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265942.xml,publication,10.5594/M00270,Fast Transcoding of Compressed Bitstreams by Reusing Incoming Motion Vectors,orig-research,1998,0b00006484a02319
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265943.xml,publication,10.5594/M00271,WRAL-HD DTV Complete Field Testing Report,orig-research,1998,0b00006484a0231a
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265944.xml,publication,10.5594/M00272,Optimization of DTV Signals within a Transmission Plant,orig-research,1998,0b00006484a0231b
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265945.xml,publication,10.5594/M00273,Approaches to Planning and Deploying MRC&#x0027;s Innovative Dual (Analog and Digital) Carrier Microwave System,orig-research,1998,0b00006484a0231c
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265946.xml,publication,10.5594/M00274,Globo TV&#x0027;s HDTV Experimental Transmission,orig-research,1998,0b00006484a0231d
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265947.xml,publication,10.5594/M00275,Capacity Requirements of Video Servers in Broadcast Television Facilities,orig-research,1998,0b00006484a0231e
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265948.xml,publication,10.5594/M00276,Wrappers and Metadata Progress Report,orig-research,1998,0b00006484a0231f
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265949.xml,publication,10.5594/M00277,Advanced Television System Considerations for Compression,orig-research,1998,0b00006484a02320
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265950.xml,publication,10.5594/M00278,Compatible 1080P Display Using 1080I Transmission,orig-research,1998,0b00006484a02321
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265951.xml,publication,10.5594/M00279,Networking Infrastructure for DTV,orig-research,1998,0b00006484a02322
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265952.xml,publication,10.5594/M00280,Format-Independent Post Production,orig-research,1998,0b00006484a0235f
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265953.xml,publication,10.5594/M00281,Presenting Widescreen and Standard Services Side by Side: The BBC Experience,orig-research,1998,0b00006484a02360
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265954.xml,publication,10.5594/M00282,"Native 720 Progressive Transfers Using the Data Transfer Method &#x2014; Or, How I Learned to Avoid Interlace and Love the Supercomputer",orig-research,1998,0b00006484a02361
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265955.xml,publication,10.5594/M00283,Improving Microphone Equalization for Dialog,orig-research,1998,0b00006484a02362
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265956.xml,publication,10.5594/M00284,Discreet Multi-Channel Audio for Post and Broadcast,orig-research,1998,0b00006484a02363
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265957.xml,publication,10.5594/M00285,Program Presentation Using ATSC Audio Systems,orig-research,1998,0b00006484a02364
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265958.xml,publication,10.5594/M00286,Metadata Issues for ATSC Audio,orig-research,1998,0b00006484a02365
_source/SMPTE/Conference Repository/Conference Papers/1998/7265932/7265933/07265959.xml,publication,10.5594/M00287,"Digital Communications for Sound and Images: State of the Art, Fall 1998",orig-research,1998,0b00006484a02366
